pdockq1,pdockq2,pred_contact,pdb_id,IntraclashesGroup1,IntraclashesGroup2,Interaction Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,entropy sidechain,entropy mainchain,sloop_entropy,mloop_entropy,cis_bond,torsional clash,backbone clash,helix dipole,water bridge,disulfide,electrostatic kon,partial covalent bonds,energy Ionisation,Entropy Complex,Number of Residues,Interface Residues,Interface Residues Clashing,Interface Residues VdW Clashing,Interface Residues BB Clashing,ptm_iptm
0.014,0.135,23.0,5LE5_F_5LE5_K_1,78.8057,77.6647,99.746,-0.408356,-1.329,-10.8835,-0.12662,12.1905,-14.9113,107.937,5.93831,1.61244,0,0,0,0.0704225,1.90823,-0.400767,0,0,0.0536013,0,0.00359545,2.384,459,31,10,10,0,0.2515129136209534
0.02,0.134,25.0,5LE5_F_5LE5_K_0,70.0848,61.5955,34.4256,-0.559013,-1.21337,-9.04496,-0.102897,8.33975,-13.5964,45.0803,3.40492,2.16991,0,0,0,0.0115688,1.29594,-0.108415,0,0,0.0204424,0,0.0237204,2.384,459,25,8,8,0,0.310001862487984
0.013,0.185,52.0,5LE5_F_5LE5_K_3,73.8968,75.1174,162.39,-0.244472,-0.24811,-13.444,-1.09025,18.1093,-17.877,168.639,4.98602,3.22159,0,0,0,0.0410898,3.80213,0.283017,0,0,-0.0145111,0,0.0285339,2.384,459,34,12,12,0,0.22663533971083016
0.015,0.308,69.0,5LE5_J_5LE5_b_0,78.0841,38.5989,111.283,-0.635011,-1.56589,-17.0883,-2.45402,30.6097,-20.7726,108.145,8.35301,5.75788,0,0,0,0.213192,20.0882,0.752986,0,0,-0.122951,0,0.0896957,2.384,406,43,20,17,3,0.2688991784581882
0.012,0.211,98.0,5LE5_J_5LE5_b_3,103.303,46.433,368.683,-2.28701,-2.02532,-27.2057,-3.99361,51.1694,-34.2921,364.36,12.2817,7.83697,0,0,0,1.64754,24.399,1.26991,0,0,-0.646576,0,0.567281,2.384,406,58,30,28,7,0.20897041730732607
0.011,0.107,26.0,5LE5_J_5LE5_b_4,81.155,43.1277,62.7997,-0.22465,-7.10543e-15,-9.88306,-1.74613,14.875,-13.4506,64.1082,6.72596,2.35572,0,0,0,0.143693,1.46444,0.418116,0,0,-0.53482,0,0.0122896,2.384,406,30,9,9,0,0.20384927616001947
0.012,0.227,36.0,5LE5_J_5LE5_b_1,59.8434,45.7723,94.8359,-1.13448,-0.964017,-10.7889,-4.05192,20.3703,-12.2791,94.8952,6.72553,2.24333,0,0,0,0.0791336,5.0775,0.160084,0,0,-0.419235,0,-5.55112e-17,2.384,406,29,13,13,0,0.2394471868185779
0.012,0.164,97.0,5LE5_J_5LE5_b_2,86.6137,43.8663,496.218,-0.409869,-1.7655,-26.0133,-1.23378,51.6537,-32.0645,484.371,12.4439,7.64337,0,0,0,1.19063,32.7953,0.889025,0,0,-0.490109,0,0.00326321,2.384,406,53,33,32,10,0.2094971722728032
0.566,0.686,96.0,5LE5_E_5LE5_F_2,44.4764,67.9911,-4.43992,-6.11237,-4.84813,-28.5936,-2.67334,39.5597,-35.1806,14.7354,13.7156,5.17307,0,0,0,0.276233,6.14462,-0.0439616,0,0,-0.44794,0,-2.22045e-16,2.384,518,67,3,3,0,0.8129939903188508
0.319,0.691,96.0,5LE5_E_5LE5_F_3,41.8761,63.0802,-3.14909,-6.10029,-4.85508,-28.9352,-2.55973,40.0756,-35.5437,15.3602,13.3998,6.12323,0,0,0,0.270925,6.84,0.0151477,0,0,-0.400105,0,0.0,2.384,518,70,4,4,0,0.788492498425714
0.354,0.671,98.0,5LE5_E_5LE5_F_4,46.2855,61.2907,-3.46326,-6.14895,-3.00916,-29.6216,-2.82737,41.0639,-36.5338,12.7673,13.829,7.1815,0,0,0,0.366998,7.27506,-0.00708997,0,0,-0.523904,0,2.22045e-16,2.384,518,71,2,2,0,0.7580112460782409
0.707,0.688,96.0,5LE5_E_5LE5_F_1,46.9811,58.372,-4.31414,-6.46785,-3.75866,-29.2356,-2.8243,39.8651,-36.1692,13.3182,13.9388,7.23863,0,0,0,0.350594,7.17204,-0.0237011,0,0,-0.546126,0,0.0,2.384,518,70,4,4,0,0.8381061106340749
0.832,0.697,91.0,5LE5_E_5LE5_F_0,43.3001,62.8774,-7.05771,-6.73536,-4.05063,-28.4677,-2.5558,39.1521,-35.287,11.0184,13.2442,6.87914,0,0,0,0.261568,6.78375,-0.0322619,0,0,-0.484388,0,4.44089e-16,2.384,518,68,2,2,0,0.8758073486900522
0.304,0.635,54.0,5LE5_H_5LE5_a_1,45.7814,43.7542,-0.907462,-0.325964,-1.99104,-12.1288,-4.60177,18.1119,-17.4088,5.46508,11.0077,2.577,0,0,0,0.0564593,1.89205,-0.388537,0,0,-1.28074,0,1.66533e-16,2.384,453,48,0,0,0,0.7832135566151142
0.037,0.586,57.0,5LE5_H_5LE5_a_3,64.0695,53.0001,2.1585,-0.325496,-1.79106,-12.8097,-4.19174,19.0186,-18.3588,8.07609,11.0274,2.97423,0,0,0,0.0679482,2.07508,-0.296876,0,0,-1.23212,0,1.11022e-16,2.384,453,50,2,2,0,0.6414338331283304
0.037,0.555,55.0,5LE5_H_5LE5_a_4,63.1285,44.5476,1.45167,-0.288155,-1.56433,-12.8762,-3.92553,18.2728,-18.6015,8.70321,10.7734,2.47759,0,0,0,0.0647867,1.82199,-0.322351,0,0,-1.26207,0,1.11022e-16,2.384,453,51,3,3,0,0.6197823418062802
0.223,0.62,60.0,5LE5_H_5LE5_a_2,55.5272,37.5552,0.079995,-0.308209,-3.17059,-13.3415,-4.84912,20.0794,-18.8849,6.81256,12.1405,3.25945,0,0,0,0.0691576,2.03454,-0.366177,0,0,-1.36058,0,2.22045e-16,2.384,453,48,0,0,0,0.7523454310020388
0.31,0.634,58.0,5LE5_H_5LE5_a_0,50.6495,42.3574,1.71696,-0.301642,-1.33725,-13.1278,-4.89961,20.7889,-18.7682,6.57912,11.7279,2.70577,0,0,0,0.0747639,1.9277,-0.408685,0,0,-1.31628,0,1.66533e-16,2.384,453,46,1,1,0,0.7956022558816328
0.021,0.364,61.0,5LE5_b_5LE5_I_1,34.7852,55.4457,27.4512,-5.34107,-0.573839,-16.9906,-3.99995,31.3612,-18.3886,27.0634,7.02752,7.39505,0,0,0,0.150237,14.3045,0.0594184,0,0,-0.31171,0,0.0,2.384,410,45,11,8,5,0.38507284358932564
0.011,0.26,84.0,5LE5_b_5LE5_I_3,51.6444,120.724,388.645,-1.23437,-3.63234,-26.1426,-1.99678,50.1981,-31.1648,379.889,13.7448,8.28305,0,0,0,0.431768,70.114,0.555055,0,0,-0.285642,0,2.77556e-17,2.384,410,53,26,26,6,0.1970099966384568
0.011,0.161,45.0,5LE5_b_5LE5_I_4,50.8233,101.256,137.779,-0.959494,-3.28997,-12.3678,3.115,22.7832,-13.2721,129.158,7.85422,3.03628,0,0,0,0.355103,11.0751,1.52386,0,0,-0.157459,0,-2.77556e-17,2.384,410,36,15,15,2,0.19010187152434127
0.025,0.386,56.0,5LE5_b_5LE5_I_0,37.2057,61.7159,25.3595,-5.6391,-0.760383,-17.2915,-2.79144,33.3013,-18.3988,20.6539,8.52194,8.09012,0,0,0,0.182842,6.80459,-0.216038,0,0,-0.293409,0,-2.77556e-17,2.384,410,46,7,6,1,0.49008838132058674
0.016,0.274,69.0,5LE5_b_5LE5_I_2,36.0897,59.7605,56.352,-4.14067,-0.505151,-19.0805,-3.4767,38.0371,-20.327,49.6276,8.86855,7.72457,0,0,0,0.170797,17.2122,-0.212511,0,0,-0.334071,0,2.77556e-17,2.384,410,47,17,17,5,0.34930090504523453
0.069,0.466,105.0,5LE5_D_5LE5_G_3,72.7342,52.8842,22.0037,-7.19252,-6.44206,-29.1023,-2.87379,41.431,-36.5072,39.8439,15.4875,7.04445,0,0,0,0.607465,9.16427,-0.0866404,0,0,-0.236177,0,0.0300691,2.384,487,71,12,12,0,0.699666536463082
0.119,0.501,112.0,5LE5_D_5LE5_G_1,77.2085,62.4871,16.2666,-5.99255,-9.65392,-29.5606,-2.53582,42.5892,-37.4444,34.1914,16.5105,7.23259,0,0,0,1.09278,9.76129,-0.0604196,0,0,-0.10202,0,-1.11022e-16,2.384,487,71,10,10,0,0.7792557833647958
0.096,0.457,112.0,5LE5_D_5LE5_G_2,61.0875,51.6976,16.2572,-5.90086,-7.39377,-29.8083,-2.62014,42.3332,-37.5909,34.1296,15.6862,6.98616,0,0,0,0.625809,9.3666,-0.231291,0,0,-0.0770832,0,0.118592,2.384,487,72,13,13,0,0.7379774301354802
0.129,0.48,108.0,5LE5_D_5LE5_G_0,64.5257,60.7643,17.928,-6.61202,-8.77295,-29.8062,-2.17133,41.7179,-37.6814,37.0417,16.2845,7.17051,0,0,0,0.942067,10.1948,-0.00909283,0,0,-0.203978,0,0.0283249,2.384,487,71,13,13,0,0.7808320206443409
0.034,0.42,115.0,5LE5_D_5LE5_G_4,66.2894,50.1697,50.9585,-5.83314,-7.81812,-31.2819,-2.60414,46.1211,-39.3667,68.08,15.641,7.64823,0,0,0,0.447493,9.53179,-0.0949289,0,0,-0.0243856,0,0.0440011,2.384,487,70,19,19,0,0.6175488000808994
0.028,0.563,95.0,5LE5_B_5LE5_F_2,57.2351,81.2917,32.4006,-5.09141,-5.09157,-27.1609,-0.451835,39.0689,-32.4081,44.2111,13.3951,5.69641,0,0,0,0.58511,9.62862,-0.0448928,0,0,-0.307294,0,0.0,2.384,516,61,12,11,2,0.5605413193361297
0.02,0.419,111.0,5LE5_B_5LE5_F_4,74.4455,70.034,64.3384,-2.98167,-2.24114,-27.9386,-1.17801,39.5577,-35.6805,75.9377,11.8092,7.22728,0,0,0,0.237323,13.8062,-0.15814,0,0,-0.368849,0,0.116167,2.384,516,68,17,15,3,0.47259043516672117
0.029,0.359,111.0,5LE5_B_5LE5_F_3,69.6717,84.1368,35.5917,-4.70564,-3.82934,-27.7596,-1.81444,38.4678,-35.2903,52.5541,11.6353,6.54366,0,0,0,0.218956,12.4339,-0.144061,0,0,-0.398476,0,0.113826,2.384,516,66,12,11,2,0.530563295988056
0.074,0.574,95.0,5LE5_B_5LE5_F_0,83.9696,68.565,32.0236,-5.97825,-4.70287,-28.239,-0.565622,40.2687,-34.1898,43.0689,13.3714,8.84217,0,0,0,0.627554,13.1384,-0.143328,0,0,-0.336232,0,0.0,2.384,516,65,13,10,3,0.6531907158737357
0.047,0.571,98.0,5LE5_B_5LE5_F_1,65.7239,66.2233,36.5746,-4.43246,-3.83383,-28.0487,-0.459183,41.5238,-33.7686,44.3817,12.1595,8.62217,0,0,0,0.89516,11.7189,-0.120029,0,0,-0.344831,0,2.22045e-16,2.384,516,62,12,11,2,0.6147861557269356
0.089,0.61,100.0,5LE5_C_5LE5_E_2,39.6047,46.8026,16.4384,-7.22945,-6.48783,-32.2832,-3.32062,49.1843,-40.4708,32.188,19.8032,6.51632,0,0,0,0.196546,9.30154,-0.805279,0,0,-0.85289,0,2.22045e-16,2.384,511,76,13,13,0,0.7151428723316143
0.114,0.581,87.0,5LE5_C_5LE5_E_3,45.6751,41.2324,12.0913,-6.60933,-2.87922,-28.8857,-0.357921,38.7136,-36.6483,27.325,15.3054,6.00367,0,0,0,0.186112,8.64998,-0.328968,0,0,0.266972,0,-2.22045e-16,2.384,511,68,4,4,0,0.7073106667911528
0.077,0.555,98.0,5LE5_C_5LE5_E_4,44.3187,57.8985,17.3426,-7.4836,-3.69625,-31.5168,-1.53199,46.5458,-39.9351,32.6595,15.6018,7.56463,0,0,0,0.255298,13.067,-0.539093,0,0,-0.622324,0,0.0407336,2.384,511,74,13,12,2,0.6623954348455298
0.158,0.588,102.0,5LE5_C_5LE5_E_1,47.7108,59.458,24.8204,-8.75903,-3.44212,-31.5938,-1.55036,46.5896,-40.143,40.1586,17.2105,7.47584,0,0,0,0.369152,13.8784,-1.02794,0,0,-0.517714,0,0.0505611,2.384,511,74,14,14,2,0.7518283131447823
0.356,0.607,84.0,5LE5_C_5LE5_E_0,40.9058,46.0791,7.16542,-6.17619,-2.37152,-27.7296,-0.237998,36.7305,-35.4181,22.4336,14.3327,5.40632,0,0,0,0.258953,7.79914,-0.294032,0,0,0.230904,0,2.22045e-16,2.384,511,68,7,7,0,0.7811717102289963
0.531,0.435,27.0,5LE5_E_5LE5_a_4,45.5792,55.2029,-4.55797,-0.990213,-1.89761,-9.95813,-5.60394,15.97,-10.8087,2.52493,7.04749,1.0578,0,0,0,0.13642,1.9562,-1.31512,0,0,-1.0908,0,0.369877,2.384,482,25,0,0,0,0.7838892836229076
0.699,0.441,29.0,5LE5_E_5LE5_a_3,44.4902,59.7203,-3.47722,-0.716643,-1.59064,-9.70445,-5.38574,15.3847,-10.7006,2.66134,6.55128,1.19196,0,0,0,0.391441,1.95603,-0.891191,0,0,-1.03899,0,0.370221,2.384,482,26,0,0,0,0.8245884438733483
0.807,0.434,28.0,5LE5_E_5LE5_a_2,52.4004,62.7515,-4.3337,-1.03011,-2.67216,-10.0785,-5.84166,16.2807,-10.9467,2.95236,7.29906,1.31624,0,0,0,0.334315,2.07077,-1.2336,0,0,-1.09344,0,0.379791,2.384,482,25,0,0,0,0.827111748222292
0.813,0.434,29.0,5LE5_E_5LE5_a_0,53.5403,49.2215,-3.79093,-1.04792,-1.92473,-10.078,-5.60228,16.2941,-10.9549,2.32694,7.19349,1.72239,0,0,0,0.171701,1.98127,-1.2071,0,0,-1.07252,0,0.387882,2.384,482,27,0,0,0,0.8441977600861059
0.763,0.442,28.0,5LE5_E_5LE5_a_1,47.5955,60.5244,-4.7182,-1.01738,-2.02155,-10.0194,-5.71447,16.1173,-10.9526,2.10415,7.25506,1.107,0,0,0,0.31132,1.9781,-1.2158,0,0,-1.05249,0,0.380657,2.384,482,26,0,0,0,0.828806485297123
0.012,0.211,77.0,5LE5_E_5LE5_b_1,61.4285,27.6002,234.024,-1.53256,-1.43771,-18.9269,-2.75025,34.2977,-21.9406,231.075,8.27237,7.60185,0,0,0,0.158726,9.04153,-0.0121477,0,0,-0.781692,0,0.0,2.384,468,40,18,18,2,0.2177361169282056
0.012,0.281,69.0,5LE5_E_5LE5_b_4,65.4615,40.7774,251.286,-0.969558,-2.73652,-17.7863,-2.73981,36.9099,-19.9502,241.775,11.2215,5.40283,0,0,0,0.188013,33.1237,0.530199,0,0,-0.558284,0,2.498e-16,2.384,468,41,20,18,7,0.1962461234931348
0.014,0.17,17.0,5LE5_E_5LE5_b_3,61.5466,41.8618,56.2005,-0.157995,-0.660785,-8.45784,-3.41566,15.6149,-10.1182,54.2179,6.75567,2.54438,0,0,0,0.0276246,2.42508,0.280456,0,0,-0.429935,0,-1.66533e-16,2.384,468,31,8,8,0,0.1978062611879085
0.021,0.071,5.0,5LE5_E_5LE5_b_0,67.4242,41.7791,4.99186,-0.0153174,-0.633114,-2.30141,-1.49909,4.88675,-2.50532,3.26131,3.38027,0.575398,0,0,0,3.72576e-05,0.0854081,0.176214,0,0,-0.333879,0,-5.55112e-17,2.384,468,16,2,2,0,0.23195163498790844
0.012,0.219,222.0,5LE5_E_5LE5_b_2,98.2787,46.0724,746.165,-4.21826,-7.94004,-33.9598,-2.9224,82.5581,-39.836,729.258,12.7833,10.0976,0,0,0,0.855958,258.905,-0.0271456,0,0,-0.48596,0,0.00119602,2.384,468,77,51,51,28,0.19980197896175697
0.274,0.576,96.0,5LE5_D_5LE5_E_3,53.5965,41.467,7.70013,-6.43996,-4.00883,-28.6363,-2.48742,40.8369,-35.3729,19.7646,16.2243,7.71057,0,0,0,0.226754,7.58576,-0.00422709,0,0,-0.113441,0,0.0,2.384,504,71,6,6,0,0.7739015930462283
0.222,0.569,102.0,5LE5_D_5LE5_E_4,59.5659,44.35,14.3086,-6.31951,-4.12537,-29.6161,-2.85015,42.2632,-36.7,27.5381,16.119,7.55229,0,0,0,0.434724,7.95064,0.105402,0,0,-0.0929776,0,2.22045e-16,2.384,504,73,10,10,0,0.7723321470946396
0.223,0.558,100.0,5LE5_D_5LE5_E_2,57.8079,49.5337,13.1264,-6.37513,-5.68354,-29.7015,-2.19204,41.7551,-36.782,28.3663,16.4257,7.14711,0,0,0,0.180161,7.91141,0.168483,0,0,-0.182186,0,0.0,2.384,504,70,9,9,0,0.7772448482905401
0.364,0.565,96.0,5LE5_D_5LE5_E_1,53.2451,45.5802,18.027,-6.713,-4.57165,-29.3399,-2.72062,42.0491,-35.9011,30.7805,16.3948,7.7862,0,0,0,0.33097,8.05914,0.0487272,0,0,-0.117023,0,0.0,2.384,504,73,10,10,0,0.8168206911323184
0.397,0.57,97.0,5LE5_D_5LE5_E_0,58.9615,47.1117,10.4386,-6.40907,-5.19447,-28.5249,-2.60368,40.4488,-35.1853,23.313,16.3438,8.0075,0,0,0,0.293485,7.49984,0.104221,0,0,-0.154819,0,0.0,2.384,504,72,5,5,0,0.8230493892719302
0.013,0.103,53.0,5LE5_J_5LE5_L_4,87.2264,58.2709,346.724,-0.819685,-2.80541,-20.1071,2.04449,37.9478,-25.4421,340.039,9.4519,5.09177,0,0,0,1.02798,170.024,-0.187655,0,0,0.402664,0,0.0800377,2.384,414,41,21,20,13,0.19365855490779932
0.012,0.107,55.0,5LE5_J_5LE5_L_1,84.2472,58.1907,363.964,0.0942538,-5.70433,-20.1913,0.752109,34.6457,-25.3252,365.371,8.19478,5.40191,0,0,0,0.80369,53.8308,-0.283202,0,0,0.104427,0,0.100226,2.384,414,44,22,21,7,0.21436201805616814
0.014,0.156,59.0,5LE5_J_5LE5_L_0,83.3191,49.5527,301.064,-0.461704,-4.10442,-23.4478,2.08372,30.9908,-30.7051,312.785,8.36474,4.71869,0,0,0,0.613687,42.9533,-0.292642,0,0,0.492221,0,0.0266039,2.384,414,53,24,24,6,0.24594749519027165
0.013,0.133,57.0,5LE5_J_5LE5_L_3,83.7912,63.3464,319.949,-0.309658,-1.73855,-20.6335,2.80824,37.4758,-26.1995,312.772,8.00364,7.30336,0,0,0,0.24356,112.741,-0.215169,0,0,0.43847,0,5.55112e-17,2.384,414,48,27,25,14,0.19416698160635723
0.014,0.165,77.0,5LE5_J_5LE5_L_2,82.0765,78.2674,459.71,-1.56113,-2.30147,-22.2592,0.0439035,44.7743,-28.1582,454.693,8.90859,5.73768,0,0,0,0.530907,284.897,-0.355476,0,0,-0.346792,0,0.00400899,2.384,414,51,29,27,20,0.19490334799512693
0.206,0.628,67.0,5LE5_J_5LE5_J_0,60.6568,60.3289,164.864,-2.92278,-2.38883,-23.4222,-2.01826,27.1532,-33.8449,186.503,8.70821,5.82462,0,0,0,0.533501,2.23892,-0.206107,0,0,0.055789,0,0.888536,2.384,402,64,11,11,0,0.8390533428391548
0.015,0.188,52.0,5LE5_J_5LE5_J_3,72.7392,69.1195,262.183,-0.0618925,-0.135668,-17.0862,0.0312467,18.3442,-25.8375,273.878,7.27435,5.93554,0,0,0,0.237081,2.38455,-0.766346,0,0,0.369894,0,0.0,2.384,402,50,18,18,0,0.3051684070479918
0.013,0.224,54.0,5LE5_J_5LE5_J_1,98.2163,93.8582,305.974,-0.120062,-0.0453874,-13.5919,-0.673186,15.635,-21.4383,318.071,5.10817,3.05707,0,0,0,0.127098,0.890241,-0.381714,0,0,0.225399,0,-1.11022e-16,2.384,402,62,8,8,0,0.3642002152573225
0.014,0.204,68.0,5LE5_J_5LE5_J_4,71.862,75.5316,252.978,-1.51832,-1.80527,-20.2228,2.2732,30.9593,-26.8234,257.194,10.2274,2.32389,0,0,0,0.742034,8.94695,-0.863131,0,0,0.491241,0,0.0,2.384,402,58,20,20,2,0.256400548571341
0.021,0.334,80.0,5LE5_J_5LE5_J_2,72.3795,72.3277,163.237,-0.619237,-0.521715,-20.6209,0.239387,29.9112,-25.9731,167.111,9.6808,3.20186,0,0,0,0.326379,4.17807,0.147834,0,0,0.35328,0,1.11022e-16,2.384,402,72,24,24,0,0.3145125279387458
0.036,0.32,27.0,5LE5_A_5LE5_b_0,79.8887,25.7883,31.1613,-1.93269,-0.877856,-10.4264,-1.20966,11.0008,-14.5891,42.0493,7.48768,0.215773,0,0,0,0.0682395,3.69311,-0.177704,0,0,-0.459992,0,0.0128636,2.384,439,25,8,8,0,0.49747122665705745
0.028,0.323,30.0,5LE5_A_5LE5_b_2,78.0775,38.7044,58.2223,-0.389752,-1.35213,-11.0561,2.51051,18.0048,-14.2512,56.2237,7.36964,1.11539,0,0,0,0.188291,2.2584,-0.66474,0,0,0.332941,0,0.190889,2.384,439,29,13,13,0,0.47940039570583626
0.022,0.267,34.0,5LE5_A_5LE5_b_4,92.3376,44.7915,92.9679,-0.913291,-0.506939,-11.7215,1.83109,21.0782,-14.9258,89.7734,7.42112,0.621843,0,0,0,0.229109,3.75563,-0.459474,0,0,0.360647,0,0.179517,2.384,439,33,16,16,0,0.40552026665823887
0.027,0.249,25.0,5LE5_A_5LE5_b_1,91.301,42.1226,49.567,-0.856424,-0.630363,-9.9782,2.07745,16.6596,-12.663,47.2395,6.45345,1.1497,0,0,0,0.152027,1.76144,-0.563868,0,0,0.350795,0,0.176304,2.384,439,31,13,13,0,0.4829758961308802
0.019,0.317,26.0,5LE5_A_5LE5_b_3,93.9011,38.0974,35.2347,-0.301111,-0.0241879,-9.48663,2.19963,15.7861,-12.1754,31.9949,6.45763,0.899485,0,0,0,0.111908,1.35648,-0.689753,0,0,0.326718,0,0.135463,2.384,439,29,11,11,0,0.4220579500253636
0.039,0.274,19.0,5LE5_B_5LE5_b_0,63.2346,28.3375,11.6106,-0.501855,-1.54931,-9.04311,-2.89335,16.4716,-10.9062,12.402,6.17061,0.621619,0,0,0,0.0366252,1.51791,0.0422131,0,0,-0.188411,0,0.948086,2.384,466,28,4,4,0,0.5585733823352395
0.028,0.293,22.0,5LE5_B_5LE5_b_4,64.377,33.9956,24.1282,-0.677291,-0.43106,-10.7304,-2.33367,18.8481,-13.0858,23.8947,7.32964,0.908017,0,0,0,0.0787728,1.85652,-0.20766,0,0,-0.0163491,0,0.551203,2.384,466,29,7,7,0,0.4934326495515712
0.032,0.24,27.0,5LE5_B_5LE5_b_3,70.2188,35.2044,58.0845,-0.968969,-0.57178,-11.8855,-2.52492,22.0423,-14.5327,57.9162,7.48557,0.582152,0,0,0,0.108388,2.60837,-0.300731,0,0,0.0408607,0,0.693693,2.384,466,27,13,13,0,0.49781802587994106
0.037,0.249,22.0,5LE5_B_5LE5_b_1,74.0199,43.7908,21.4551,-0.758794,-0.822017,-9.97,-2.81241,18.2731,-11.9203,21.7902,6.68554,0.420813,0,0,0,0.0656623,1.78846,-0.0275021,0,0,-0.0232552,0,0.55414,2.384,466,27,7,7,0,0.5519008045003321
0.026,0.283,21.0,5LE5_B_5LE5_b_2,54.2978,33.9287,21.9131,-0.763588,-0.819371,-10.2596,-2.70487,18.4034,-12.3824,22.2621,7.06191,0.543403,0,0,0,0.0709425,1.85198,-0.0251005,0,0,-0.0106773,0,0.537065,2.384,466,27,7,7,0,0.5062981478809099
0.211,0.383,18.0,5LE5_F_5LE5_b_0,72.7754,25.6658,0.611557,-0.154929,-1.05766,-5.85321,0.335686,7.58187,-7.66214,3.39555,2.63832,0.98404,0,0,0,0.00813199,1.23129,0.0445789,0,0,0.21444,0,0.13689,2.384,460,22,0,0,0,0.7215323915135632
0.149,0.387,18.0,5LE5_F_5LE5_b_1,72.9816,34.1682,1.47091,-0.150271,-1.03837,-6.3499,0.282386,7.84746,-8.44456,5.76114,2.8979,0.576759,0,0,0,0.0110358,1.08071,-0.274519,0,0,0.208318,0,0.143526,2.384,460,26,2,2,0,0.668054084295042
0.058,0.343,20.0,5LE5_F_5LE5_b_4,74.3343,37.265,3.59713,-0.54626,-1.34687,-6.76746,0.23183,8.40888,-8.95101,9.20413,2.84093,0.438929,0,0,0,0.00832302,1.40593,-0.243947,0,0,0.164428,0,0.155225,2.384,460,27,3,3,0,0.5696228690220241
0.073,0.383,20.0,5LE5_F_5LE5_b_2,71.0793,34.8965,4.54802,-0.523016,-1.37773,-6.72014,0.440593,8.22852,-8.76333,9.5496,2.93373,0.593519,0,0,0,0.0109343,1.23985,-0.204535,0,0,0.22689,0,0.152989,2.384,460,25,3,3,0,0.6299825169955172
0.065,0.348,20.0,5LE5_F_5LE5_b_3,69.0701,37.897,0.170638,-0.451457,-1.37764,-6.19371,0.290928,7.50126,-8.19927,4.81367,2.74325,0.829628,0,0,0,0.01075,1.17348,-0.174017,0,0,0.185645,0,0.191608,2.384,460,23,2,2,0,0.5877633653030907
0.013,0.068,16.0,5LE5_F_5LE5_I_4,77.677,56.5053,48.0718,-0.100702,-0.566311,-5.85943,-2.1993,10.8364,-6.90344,48.4743,2.65049,1.8613,0,0,0,0.09266,1.48192,-0.264561,0,0,0.0441841,0,0.00618613,2.384,460,22,3,3,0,0.21901347167546084
0.016,0.128,9.0,5LE5_F_5LE5_I_2,89.2213,77.5813,11.635,-0.372866,-1.4794,-4.92077,-0.624688,8.16088,-5.69672,11.7991,4.51056,0.206868,0,0,0,0.0571573,0.516181,0.15701,0,0,-0.162179,0,5.55112e-17,2.384,460,23,4,4,0,0.24218680859984884
0.014,0.1,28.0,5LE5_F_5LE5_I_1,71.4112,92.6862,143.474,-1.25282,-2.3398,-10.6784,-0.0881742,16.978,-13.7384,146.606,5.74454,3.06514,0,0,0,0.0852942,13.7946,-0.246771,0,0,-0.661115,0,0.0,2.384,460,35,9,9,3,0.24540377253829873
0.013,0.108,65.0,5LE5_F_5LE5_I_0,70.1211,74.936,194.015,-2.29278,-0.98739,-14.0062,-0.143833,26.7422,-17.8428,192.794,4.85299,4.9823,0,0,0,0.133547,140.54,-0.0632558,0,0,-0.153322,0,-2.77556e-17,2.384,460,32,17,16,13,0.2538159266964067
0.007,0.033,1.0,5LE5_F_5LE5_I_3,69.4876,62.8392,0.366438,3.97904e-13,-1.42109e-14,-0.112247,0.0411529,0.473538,-0.105052,7.81597e-14,0.0166601,0.05182,0,0,0,3.55271e-15,-5.68434e-14,-0.0330161,0,0,0.0335818,0,1.11022e-16,2.384,460,6,0,0,0,0.23257019186872016
0.012,0.276,44.0,5LE5_E_5LE5_H_1,57.1755,59.9042,90.1172,-0.914999,-0.56608,-15.2872,-0.58346,25.015,-18.0279,88.4974,6.98598,4.73474,0,0,0,0.377326,5.69237,-0.440519,0,0,0.283013,0,0.043928,2.384,497,36,15,15,1,0.20184877809361526
0.012,0.197,36.0,5LE5_E_5LE5_H_2,58.2809,63.9882,290.781,-1.06242,-2.35058,-11.0744,-0.642841,16.1491,-14.0732,300.092,4.2614,0.872998,0,0,0,0.0525221,36.7811,-1.24972,0,0,-0.307781,0,0.113826,2.384,497,28,12,12,6,0.19297409527536252
0.012,0.155,38.0,5LE5_E_5LE5_H_3,64.8241,68.625,239.162,-2.11276,-0.639188,-12.0916,0.255605,17.2265,-16.0031,246.771,5.41326,0.207028,0,0,0,0.176214,61.8571,-0.210981,0,0,0.124308,0,0.045574,2.384,497,28,17,16,8,0.19053075442292144
0.016,0.264,39.0,5LE5_E_5LE5_H_0,54.3505,61.9694,160.768,-1.65515,-0.996537,-10.7776,-0.585121,13.3409,-14.8156,170.745,5.26327,0.00668438,0,0,0,0.100844,3.4351,-0.0628861,0,0,0.200705,0,0.00388598,2.384,497,24,11,11,0,0.2650944488727287
0.015,0.071,13.0,5LE5_E_5LE5_H_4,49.6714,48.2494,82.3911,-0.083614,1.42109e-14,-7.41141,1.84845,11.943,-7.71606,78.0522,5.09534,1.32753,0,0,0,0.0781853,2.04649,-0.79371,0,0,0.0511299,0,-1.11022e-16,2.384,497,14,7,7,0,0.18447402943941693
