Entry ID,Total Number of Polymer Instances (Chains),Resolution (Å),Entity Polymer Type,Total Number of polymer Entity Instances (Chains) per Entity,ecod_count,ecod_id
4R3O,28.0,2.6,Protein,2,28,210.1.1.2
4R3O,28.0,2.6,Protein,2,28,210.1.1.2
4R3O,28.0,2.6,Protein,2,28,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4R67,56.0,2.89,Protein,4,56,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4RUR,28.0,2.5,Protein,2,28,210.1.1.2
4TR9,10.0,2.111,Protein,4,4,2002.1.1.70
4TR9,10.0,2.111,Protein,1,4,2002.1.1.70
4TR9,10.0,2.111,Protein,1,4,2002.1.1.70
4TR9,10.0,2.111,Protein,4,4,2002.1.1.70
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,2,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,3,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,2,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,3,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4UQ8,49.0,"4.95, 4.95",Protein,1,0,[]
4WY4,4.0,1.4,Protein,1,1,3100.1.1.1
4WY4,4.0,1.4,Protein,1,1,3100.1.1.1
4WY4,4.0,1.4,Protein,1,1,3100.1.1.1
4WY4,4.0,1.4,Protein,1,1,3100.1.1.1
4WZJ,96.0,3.6,Protein,12,84,4.1.1.40
4WZJ,96.0,3.6,Protein,12,84,4.1.1.40
4WZJ,96.0,3.6,Protein,12,84,4.1.1.40
4WZJ,96.0,3.6,Protein,12,84,4.1.1.40
4WZJ,96.0,3.6,Protein,12,84,4.1.1.40
4WZJ,96.0,3.6,Protein,12,84,4.1.1.40
4WZJ,96.0,3.6,RNA,12,84,4.1.1.40
4WZJ,96.0,3.6,Protein,12,84,4.1.1.40
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4X6Z,30.0,2.7,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y69,30.0,2.9,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6A,30.0,2.6,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6V,30.0,2.8,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,6,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y6Z,34.0,2.7,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,4,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y70,32.0,2.4,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,6,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y74,34.0,2.7,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,4,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y75,32.0,2.8,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,6,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y77,34.0,2.5,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,2,28,210.1.1.2
4Y78,34.0,2.8,Protein,6,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,6,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7W,34.0,2.5,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7X,30.0,2.6,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,4,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y7Y,32.0,2.4,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,6,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y80,34.0,2.5,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,4,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y81,32.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,6,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y82,34.0,2.8,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,6,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y84,34.0,2.7,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,6,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8G,34.0,2.6,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,6,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8H,34.0,2.5,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,6,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8I,34.0,2.6,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,6,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8J,34.0,2.7,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,4,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8K,32.0,2.6,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,4,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8L,32.0,2.4,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8M,28.0,2.8,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8N,30.0,2.6,Protein,2,28,210.1.1.2
4Y8O,32.0,2.7,Protein,2,28,210.1.1.2
4Y8O,32.0,2.7,Protein,2,28,210.1.1.2
4Y8O,32.0,2.7,Protein,2,28,210.1.1.2
4Y8O,32.0,2.7,Protein,2,28,210.1.1.2
